ID,X,Y,spud year,Direction
30-015-39847,6.147022E+05,3.548354E+06,2012,H
30-015-39919,6.147535E+05,3.562169E+06,2012,H
30-015-39143,6.148606E+05,3.561668E+06,2012,H
30-015-39831,6.152870E+05,3.569318E+06,2012,H
30-025-40423,6.265328E+05,3.548332E+06,2012,H
30-015-39795,6.152309E+05,3.551722E+06,2012,H
30-015-39930,6.149818E+05,3.562458E+06,2012,H
30-015-39469,6.150321E+05,3.560818E+06,2012,H
30-025-40594,6.268893E+05,3.548338E+06,2012,H
30-015-38904,6.149352E+05,3.559779E+06,2012,H
30-025-40391,6.245431E+05,3.545096E+06,2012,H
30-025-40551,6.274197E+05,3.567809E+06,2012,H
30-015-39918,6.153670E+05,3.562870E+06,2012,H
30-025-40408,6.278540E+05,3.558172E+06,2012,H
30-015-39675,6.150083E+05,3.560251E+06,2012,H
30-015-40580,6.043775E+05,3.554568E+06,2012,H
30-025-40572,6.281570E+05,3.551091E+06,2012,H
30-025-40364,6.281960E+05,3.561291E+06,2012,H
30-025-40687,6.259470E+05,3.548290E+06,2012,H
30-015-39957,6.044406E+05,3.545180E+06,2012,V
30-015-39959,6.044303E+05,3.546397E+06,2012,V
30-025-40685,6.268868E+05,3.548539E+06,2012,H
30-015-40765,6.044906E+05,3.551407E+06,2012,H
30-015-40802,6.159489E+05,3.562869E+06,2012,H
30-015-39752,6.047903E+05,3.546000E+06,2012,V
30-025-40578,6.285033E+05,3.570799E+06,2012,H
30-025-40608,6.267729E+05,3.545128E+06,2012,H
30-015-40189,6.044363E+05,3.545674E+06,2012,V
30-025-40861,6.282456E+05,3.567824E+06,2012,H
30-015-40560,6.047498E+05,3.544751E+06,2012,H
30-025-40559,6.282049E+05,3.575729E+06,2012,H
30-015-39229,6.165086E+05,3.556463E+06,2012,H
30-015-40561,6.048523E+05,3.544381E+06,2012,V
30-015-40188,6.044337E+05,3.545995E+06,2012,V
30-025-40346,6.319313E+05,3.553257E+06,2012,H
30-015-40538,6.201863E+05,3.565946E+06,2012,H
30-015-40615,6.087713E+05,3.572512E+06,2012,H
30-025-40532,6.318119E+05,3.569348E+06,2012,H
30-015-40659,6.084302E+05,3.564447E+06,2012,H
30-025-40818,6.322597E+05,3.569353E+06,2012,H
30-025-40675,6.322145E+05,3.569353E+06,2012,H
30-015-39251,6.092063E+05,3.567165E+06,2012,H
30-015-39691,6.087147E+05,3.564339E+06,2012,H
30-025-40489,6.321913E+05,3.570960E+06,2012,H
30-025-40584,6.206585E+05,3.554891E+06,2012,H
30-025-40390,6.206881E+05,3.561122E+06,2012,H
30-015-39820,6.093437E+05,3.564498E+06,2012,H
30-015-40371,6.091902E+05,3.569259E+06,2012,H
30-015-37065,6.096851E+05,3.567698E+06,2012,H
30-015-40055,6.090551E+05,3.572515E+06,2012,H
30-015-39293,6.091120E+05,3.566714E+06,2012,H
30-015-39846,6.100706E+05,3.564379E+06,2012,H
30-015-40756,6.098353E+05,3.551486E+06,2012,H
30-015-40261,6.112790E+05,3.564290E+06,2012,H
30-015-40840,6.101204E+05,3.577611E+06,2012,H
30-025-40453,6.222626E+05,3.561147E+06,2012,V
30-015-40447,6.113398E+05,3.557892E+06,2012,H
30-025-40254,6.223604E+05,3.548475E+06,2012,H
30-025-40581,6.225041E+05,3.569192E+06,2012,H
30-025-40722,6.231574E+05,3.550110E+06,2012,H
30-025-40539,6.235299E+05,3.544928E+06,2012,H
30-025-40442,6.224477E+05,3.546786E+06,2012,H
30-025-40483,6.232906E+05,3.545059E+06,2012,H
30-025-40718,6.235466E+05,3.560565E+06,2012,H
30-025-40401,6.233196E+05,3.545462E+06,2012,H
30-015-40951,6.121725E+05,3.564325E+06,2012,H
30-025-40503,6.229872E+05,3.545062E+06,2012,H
30-025-40840,6.234932E+05,3.544870E+06,2012,H
30-015-40422,6.048730E+05,3.545170E+06,2012,V
30-025-40790,6.235838E+05,3.543340E+06,2012,H
30-025-40583,6.234793E+05,3.560362E+06,2012,H
30-015-40559,6.047037E+05,3.544751E+06,2012,H
30-015-39727,6.167173E+05,3.554652E+06,2012,H
30-015-39810,6.046163E+05,3.568317E+06,2012,H
30-015-39816,6.052690E+05,3.544285E+06,2012,V
30-025-40343,6.290818E+05,3.570920E+06,2012,H
30-015-39768,6.051866E+05,3.564277E+06,2012,H
30-015-40126,6.051738E+05,3.564332E+06,2012,H
30-025-40690,6.291089E+05,3.562871E+06,2012,H
30-015-40725,6.053486E+05,3.543974E+06,2012,V
30-015-39230,6.169947E+05,3.557879E+06,2012,H
30-015-40180,6.052451E+05,3.546811E+06,2012,V
30-015-38292,6.053105E+05,3.546409E+06,2012,H
30-015-40178,6.056421E+05,3.547218E+06,2012,V
30-015-39834,6.053679E+05,3.568206E+06,2012,H
30-015-39751,6.052522E+05,3.546052E+06,2012,V
30-015-38433,6.173146E+05,3.559529E+06,2012,H
30-015-40660,6.053486E+05,3.569093E+06,2012,H
30-015-39941,6.056750E+05,3.543978E+06,2012,V
30-015-39750,6.056519E+05,3.546414E+06,2012,V
30-025-40700,6.297899E+05,3.567716E+06,2012,H
30-015-39730,6.174751E+05,3.556472E+06,2012,H
30-015-39375,6.177992E+05,3.557882E+06,2012,H
30-015-38432,6.178383E+05,3.559532E+06,2012,H
30-015-39835,6.058217E+05,3.568802E+06,2012,H
30-025-40591,6.306212E+05,3.569537E+06,2012,H
30-015-39729,6.186259E+05,3.556476E+06,2012,H
30-015-39731,6.054506E+05,3.568681E+06,2012,H
30-015-39693,6.064808E+05,3.554637E+06,2012,H
30-015-37094,6.068756E+05,3.546370E+06,2012,H
30-015-40156,6.068434E+05,3.561079E+06,2012,H
30-015-36834,6.068775E+05,3.545982E+06,2012,V
30-015-40763,6.064818E+05,3.554540E+06,2012,H
30-015-36825,6.065023E+05,3.546380E+06,2012,V
30-025-40515,6.307746E+05,3.561332E+06,2012,H
30-015-40870,6.068704E+05,3.546863E+06,2012,V
30-015-40385,6.190442E+05,3.554871E+06,2012,H
30-025-40513,6.310379E+05,3.561335E+06,2012,H
30-015-40581,6.068331E+05,3.557955E+06,2012,H
30-025-40590,6.310050E+05,3.569541E+06,2012,H
30-015-39936,6.072797E+05,3.546034E+06,2012,V
30-015-39932,6.069524E+05,3.548246E+06,2012,H
30-015-39479,6.072901E+05,3.562640E+06,2012,H
30-015-37093,6.064149E+05,3.545854E+06,2012,H
30-015-39944,6.074800E+05,3.546238E+06,2012,V
30-025-40449,6.310069E+05,3.569340E+06,2012,H
30-025-40341,6.314094E+05,3.569344E+06,2012,H
30-025-40802,6.318426E+05,3.543805E+06,2012,H
30-015-40685,6.075629E+05,3.563710E+06,2012,H
30-015-36355,6.192599E+05,3.562968E+06,2012,H
30-025-40407,6.312436E+05,3.551642E+06,2012,H
30-015-39732,6.078378E+05,3.564632E+06,2012,H
30-015-39935,6.072819E+05,3.545619E+06,2012,V
30-015-40395,6.083238E+05,3.564380E+06,2012,H
30-015-39487,6.080475E+05,3.561157E+06,2012,H
30-015-39480,6.078087E+05,3.560276E+06,2012,H
30-015-39486,6.077510E+05,3.564076E+06,2012,H
30-015-40155,6.080516E+05,3.561036E+06,2012,H
30-015-39191,6.188698E+05,3.565932E+06,2012,H
30-025-39882,6.315283E+05,3.567722E+06,2012,H
30-015-39488,6.079268E+05,3.560734E+06,2012,H
30-015-39099,6.133568E+05,3.548145E+06,2011,H
30-015-38231,6.127875E+05,3.570890E+06,2011,H
30-015-38230,6.128026E+05,3.570890E+06,2011,H
30-015-38555,6.127534E+05,3.573490E+06,2011,H
30-015-38119,6.126396E+05,3.574868E+06,2011,H
30-015-38542,6.129263E+05,3.572873E+06,2011,H
30-015-38120,6.132378E+05,3.576231E+06,2011,H
30-015-38520,6.129253E+05,3.572903E+06,2011,H
30-025-40329,6.248137E+05,3.543416E+06,2011,H
30-015-38116,6.131711E+05,3.575709E+06,2011,H
30-025-40261,6.252183E+05,3.543335E+06,2011,H
30-015-38564,6.145174E+05,3.564469E+06,2011,V
30-025-40156,6.251620E+05,3.545050E+06,2011,H
30-025-40001,6.276970E+05,3.548550E+06,2011,H
30-025-39947,6.281588E+05,3.548602E+06,2011,H
30-025-39911,6.260150E+05,3.548324E+06,2011,H
30-015-38170,6.086714E+05,3.548280E+06,2011,H
30-025-40184,6.285019E+05,3.570910E+06,2011,H
30-015-39344,6.085047E+05,3.558020E+06,2011,H
30-015-39633,6.084400E+05,3.564336E+06,2011,H
30-015-37607,6.194096E+05,3.566139E+06,2011,H
30-015-38603,6.199704E+05,3.570930E+06,2011,H
30-015-38602,6.199553E+05,3.570929E+06,2011,H
30-015-39649,6.195566E+05,3.541928E+06,2011,H
30-015-39294,6.091368E+05,3.565073E+06,2011,H
30-015-39253,6.092468E+05,3.565944E+06,2011,H
30-015-39361,6.090577E+05,3.572274E+06,2011,H
30-015-39252,6.091627E+05,3.564472E+06,2011,H
30-015-39166,6.092504E+05,3.565481E+06,2011,H
30-025-39948,6.207072E+05,3.558066E+06,2011,H
30-025-39949,6.207230E+05,3.558066E+06,2011,H
30-025-40105,6.207302E+05,3.558066E+06,2011,H
30-015-39018,6.100275E+05,3.561192E+06,2011,H
30-015-38114,6.103651E+05,3.577965E+06,2011,H
30-025-40010,6.336217E+05,3.572640E+06,2011,H
30-015-38419,6.203100E+05,3.550096E+06,2011,H
30-025-40218,6.212754E+05,3.576269E+06,2011,V
30-015-38115,6.103653E+05,3.577942E+06,2011,H
30-025-40016,6.347799E+05,3.569528E+06,2011,H
30-025-40281,6.237035E+05,3.545231E+06,2011,H
30-015-37515,6.162758E+05,3.577270E+06,2011,H
30-025-40054,6.291150E+05,3.559850E+06,2011,H
30-015-38535,6.165764E+05,3.559525E+06,2011,H
30-015-38952,6.169793E+05,3.559527E+06,2011,H
30-015-38536,6.169693E+05,3.561075E+06,2011,H
30-015-36724,6.056546E+05,3.546012E+06,2011,V
30-015-37375,6.057758E+05,3.554727E+06,2011,H
30-015-39036,6.174747E+05,3.548401E+06,2011,H
30-015-39035,6.174899E+05,3.548401E+06,2011,H
30-015-38533,6.176815E+05,3.558044E+06,2011,H
30-015-38610,6.173710E+05,3.561120E+06,2011,H
30-015-39104,6.178039E+05,3.548406E+06,2011,H
30-015-38609,6.177731E+05,3.561125E+06,2011,H
30-015-38556,6.177124E+05,3.558044E+06,2011,H
30-025-40320,6.302213E+05,3.569331E+06,2011,H
30-015-38534,6.176966E+05,3.558044E+06,2011,H
30-015-39163,6.182000E+05,3.548411E+06,2011,H
30-015-38982,6.177887E+05,3.548406E+06,2011,V
30-015-39162,6.182151E+05,3.548412E+06,2011,H
30-015-39165,6.181841E+05,3.548411E+06,2011,H
30-015-39392,6.060706E+05,3.563644E+06,2011,H
30-015-38607,6.181751E+05,3.561130E+06,2011,H
30-015-38557,6.185772E+05,3.561135E+06,2011,H
30-025-40039,6.307064E+05,3.561485E+06,2011,H
30-015-36759,6.064621E+05,3.545608E+06,2011,V
30-015-36744,6.065674E+05,3.545046E+06,2011,V
30-015-38562,6.064325E+05,3.575714E+06,2011,H
30-015-39073,6.186645E+05,3.548418E+06,2011,H
30-015-39071,6.186796E+05,3.548418E+06,2011,H
30-025-40183,6.306231E+05,3.569336E+06,2011,H
30-015-36637,6.068792E+05,3.545614E+06,2011,V
30-015-38563,6.064102E+05,3.575714E+06,2011,H
30-015-39262,6.069467E+05,3.544810E+06,2011,H
30-015-37095,6.062409E+05,3.545886E+06,2011,V
30-015-39517,6.189923E+05,3.559668E+06,2011,H
30-015-38273,6.074165E+05,3.542276E+06,2011,V
30-015-38667,6.073131E+05,3.562914E+06,2011,H
30-015-38666,6.074495E+05,3.563960E+06,2011,H
30-015-38319,6.073226E+05,3.561204E+06,2011,H
30-015-39508,6.081034E+05,3.554756E+06,2011,H
30-015-38668,6.079219E+05,3.557746E+06,2011,H
30-015-36354,6.189592E+05,3.562913E+06,2011,V
30-015-39246,6.074279E+05,3.568569E+06,2011,H
30-015-37551,6.189766E+05,3.551352E+06,2011,H
30-015-37369,6.130769E+05,3.572002E+06,2010,V
30-015-37697,6.133237E+05,3.571785E+06,2010,V
30-015-37339,6.133235E+05,3.571801E+06,2010,V
30-015-37966,6.132600E+05,3.575667E+06,2010,H
30-015-38117,6.132147E+05,3.576121E+06,2010,H
30-015-37698,6.133233E+05,3.571816E+06,2010,H
30-015-38282,6.136800E+05,3.575492E+06,2010,H
30-015-37335,6.136459E+05,3.571883E+06,2010,V
30-025-39902,6.236888E+05,3.546860E+06,2010,H
30-015-37370,6.144021E+05,3.576939E+06,2010,V
30-015-37647,6.149313E+05,3.562092E+06,2010,H
30-025-39901,6.255677E+05,3.545040E+06,2010,H
30-015-38044,6.195486E+05,3.570861E+06,2010,H
30-015-37147,6.086323E+05,3.566054E+06,2010,H
30-015-37728,6.089700E+05,3.561727E+06,2010,H
30-025-39742,6.205496E+05,3.564542E+06,2010,V
30-025-39818,6.208164E+05,3.575904E+06,2010,V
30-015-37030,6.101893E+05,3.548322E+06,2010,H
30-015-37310,6.099835E+05,3.577980E+06,2010,V
30-015-37309,6.099838E+05,3.577957E+06,2010,V
30-025-39660,6.223219E+05,3.551501E+06,2010,H
30-025-39661,6.222255E+05,3.569404E+06,2010,H
